Freq.	V(vout)
7.16020056742388e+01	8.13089139655547e-01,-3.87219247859254e-01
7.21000370088674e+01	8.10996218509786e-01,-3.88908921521014e-01
7.26015324253739e+01	8.08885053806230e-01,-3.90594557407856e-01
7.31065160183531e+01	8.06755611481148e-01,-3.92275939766325e-01
7.36150120499911e+01	8.04607860421326e-01,-3.93952850824972e-01
7.41270449512307e+01	8.02441772524941e-01,-3.95625070831504e-01
7.46426393229457e+01	8.00257322762215e-01,-3.97292378091659e-01
7.51618199371220e+01	7.98054489235786e-01,-3.98954549009796e-01
7.56846117380488e+01	7.95833253240779e-01,-4.00611358131241e-01
7.62110398435161e+01	7.93593599324487e-01,-4.02262578186373e-01
7.67411295460223e+01	7.91335515345655e-01,-4.03907980136479e-01
7.72749063139888e+01	7.89058992533283e-01,-4.05547333221379e-01
7.78123957929840e+01	7.86764025544910e-01,-4.07180405008830e-01
7.83536238069553e+01	7.84450612524332e-01,-4.08806961445708e-01
7.88986163594699e+01	7.82118755158688e-01,-4.10426766910988e-01
7.94473996349641e+01	7.79768458734869e-01,-4.12039584270508e-01
8.00000000000012e+01	7.77399732195192e-01,-4.13645174933528e-01
8.05564440045387e+01	7.75012588192279e-01,-4.15243298911079e-01
8.11167583832036e+01	7.72607043143100e-01,-4.16833714876102e-01
8.16809700565767e+01	7.70183117282100e-01,-4.18416180225375e-01
8.22491061324866e+01	7.67740834713374e-01,-4.19990451143212e-01
8.28211939073115e+01	7.65280223461821e-01,-4.21556282666943e-01
8.33972608672910e+01	7.62801315523219e-01,-4.23113428754149e-01
8.39773346898467e+01	7.60304146913170e-01,-4.24661642351651e-01
8.45614432449118e+01	7.57788757714841e-01,-4.26200675466236e-01
8.51496145962701e+01	7.55255192125463e-01,-4.27730279237104e-01
8.57418770029048e+01	7.52703498501505e-01,-4.29250204010022e-01
8.63382589203556e+01	7.50133729402488e-01,-4.30760199413157e-01
8.69387890020860e+01	7.47545941633357e-01,-4.32260014434581e-01
8.75434961008606e+01	7.44940196285361e-01,-4.33749397501407e-01
8.81524092701303e+01	7.42316558775394e-01,-4.35228096560548e-01
8.87655577654290e+01	7.39675098883709e-01,-4.36695859161050e-01
8.93829710457790e+01	7.37015890789978e-01,-4.38152432537992e-01
9.00046787751062e+01	7.34339013107612e-01,-4.39597563697904e-01
9.06307108236654e+01	7.31644548916303e-01,-4.41030999505675e-01
9.12610972694754e+01	7.28932585792721e-01,-4.42452486772909e-01
9.18958683997643e+01	7.26203215839307e-01,-4.43861772347701e-01
9.25350547124245e+01	7.23456535711114e-01,-4.45258603205780e-01
9.31786869174780e+01	7.20692646640630e-01,-4.46642726542977e-01
9.38267959385519e+01	7.17911654460538e-01,-4.48013889868986e-01
9.44794129143640e+01	7.15113669624354e-01,-4.49371841102349e-01
9.51365692002193e+01	7.12298807224890e-01,-4.50716328666630e-01
9.57982963695159e+01	7.09467187010493e-01,-4.52047101587720e-01
9.64646262152625e+01	7.06618933399010e-01,-4.53363909592222e-01
