Freq.	V(rc)
9.75549931001192e+03	4.90580900497639e-01,3.88913277127431e-02
9.76226365092469e+03	4.90593214274118e-01,3.88673876331013e-02
9.76903268214665e+03	4.90605512912005e-01,3.88434583620469e-02
9.77580640692999e+03	4.90617796427416e-01,3.88195399025004e-02
9.78258482852918e+03	4.90630064836438e-01,3.87956322574886e-02
9.78936795020091e+03	4.90642318155148e-01,3.87717354300265e-02
9.79615577520417e+03	4.90654556399637e-01,3.87478494229295e-02
9.80294830680018e+03	4.90666779585947e-01,3.87239742392558e-02
9.80974554825245e+03	4.90678987730144e-01,3.87001098818134e-02
9.81654750282671e+03	4.90691180848261e-01,3.86762563535511e-02
9.82335417379100e+03	4.90703358956322e-01,3.86524136573716e-02
9.83016556441560e+03	4.90715522070355e-01,3.86285817960630e-02
9.83698167797306e+03	4.90727670206377e-01,3.86047607724187e-02
9.84380251773820e+03	4.90739803380362e-01,3.85809505893895e-02
9.85062808698812e+03	4.90751921608318e-01,3.85571512496593e-02
9.85745838900218e+03	4.90764024906216e-01,3.85333627560189e-02
9.86429342706203e+03	4.90776113290014e-01,3.85095851112977e-02
9.87113320445157e+03	4.90788186775676e-01,3.84858183181601e-02
9.87797772445701e+03	4.90800245379148e-01,3.84620623793264e-02
9.88482699036680e+03	4.90812289116350e-01,3.84383172975899e-02
9.89168100547170e+03	4.90824318003221e-01,3.84145830755275e-02
9.89853977306474e+03	4.90836332055665e-01,3.83908597158574e-02
9.90540329644124e+03	4.90848331289590e-01,3.83671472211835e-02
9.91227157889880e+03	4.90860315720879e-01,3.83434455941828e-02
9.91914462373730e+03	4.90872285365413e-01,3.83197548374690e-02
9.92602243425892e+03	4.90884240239065e-01,3.82960749535930e-02
9.93290501376814e+03	4.90896180357691e-01,3.82724059451617e-02
9.93979236557169e+03	4.90908105737143e-01,3.82487478146849e-02
9.94668449297863e+03	4.90920016393249e-01,3.82251005647624e-02
9.95358139930031e+03	4.90931912341842e-01,3.82014641978631e-02
9.96048308785036e+03	4.90943793598737e-01,3.81778387164949e-02
9.96738956194472e+03	4.90955660179733e-01,3.81542241231708e-02
9.97430082490163e+03	4.90967512100636e-01,3.81306204202726e-02
9.98121688004163e+03	4.90979349377206e-01,3.81070276103917e-02
9.98813773068755e+03	4.90991172025241e-01,3.80834456957840e-02
9.99506338016454e+03	4.91002980060488e-01,3.80598746789490e-02
1.00019938318000e+04	4.91014773498698e-01,3.80363145622719e-02
1.00089290889238e+04	4.91026552355604e-01,3.80127653481604e-02
1.00158691548679e+04	4.91038316646947e-01,3.79892270388910e-02
1.00228140329668e+04	4.91050066388437e-01,3.79656996368476e-02
1.00297637265570e+04	4.91061801595783e-01,3.79421831443341e-02
1.00367182389777e+04	4.91073522284672e-01,3.79186775636938e-02
1.00436775735700e+04	4.91085228470802e-01,3.78951828971388e-02
1.00506417336777e+04	4.91096920169839e-01,3.78716991469718e-02
1.00576107226468e+04	4.91108597397444e-01,3.78482263154496e-02
1.00645845438254e+04	4.91120260169276e-01,3.78247644047660e-02
1.00715632005641e+04	4.91131908500962e-01,3.78013134172055e-02
1.00785466962160e+04	4.91143542408140e-01,3.77778733549214e-02
1.00855350341362e+04	4.91155161906438e-01,3.77544442200213e-02
1.00925282176823e+04	4.91166767011452e-01,3.77310260147374e-02
1.00995262502142e+04	4.91178357738776e-01,3.77076187412391e-02
1.01065291350941e+04	4.91189934104007e-01,3.76842224015648e-02
1.01135368756865e+04	4.91201496122707e-01,3.76608369979117e-02
1.01205494753585e+04	4.91213043810450e-01,3.76374625322949e-02
1.01275669374791e+04	4.91224577182777e-01,3.76140990068541e-02
1.01345892654200e+04	4.91236096255244e-01,3.75907464235641e-02
1.01416164625551e+04	4.91247601043369e-01,3.75674047845245e-02
1.01486485322605e+04	4.91259091562681e-01,3.75440740917037e-02
1.01556854779149e+04	4.91270567828676e-01,3.75207543471783e-02
1.01627273028992e+04	4.91282029856867e-01,3.74974455528252e-02
1.01697740105967e+04	4.91293477662721e-01,3.74741477107491e-02
1.01768256043929e+04	4.91304911261730e-01,3.74508608227697e-02
1.01838820876759e+04	4.91316330669344e-01,3.74275848909172e-02
1.01909434638359e+04	4.91327735901025e-01,3.74043199170568e-02
1.01980097362655e+04	4.91339126972213e-01,3.73810659030762e-02
1.02050809083599e+04	4.91350503898342e-01,3.73578228508517e-02
1.02121569835164e+04	4.91361866694815e-01,3.73345907623502e-02
1.02192379651347e+04	4.91373215377064e-01,3.73113696392546e-02
1.02263238566169e+04	4.91384549960459e-01,3.72881594835772e-02
1.02334146613673e+04	4.91395870460403e-01,3.72649602970120e-02
1.02405103827929e+04	4.91407176892269e-01,3.72417720813778e-02
1.02476110243028e+04	4.91418469271419e-01,3.72185948384481e-02
1.02547165893084e+04	4.91429747613212e-01,3.71954285699508e-02
1.02618270812238e+04	4.91441011932973e-01,3.71722732777389e-02
1.02689425034651e+04	4.91452262246050e-01,3.71491289634151e-02
1.02760628594509e+04	4.91463498567739e-01,3.71259956288438e-02
1.02831881526024e+04	4.91474720913364e-01,3.71028732756050e-02
1.02903183863427e+04	4.91485929298214e-01,3.70797619054381e-02
1.02974535640978e+04	4.91497123737592e-01,3.70566615198661e-02
1.03045936892956e+04	4.91508304246747e-01,3.70335721207083e-02
1.03117387653668e+04	4.91519470840951e-01,3.70104937095335e-02
1.03188887957441e+04	4.91530623535452e-01,3.69874262879675e-02
1.03260437838628e+04	4.91541762345498e-01,3.69643698575567e-02
1.03332037331606e+04	4.91552887286304e-01,3.69413244199725e-02
1.03403686470775e+04	4.91563998373112e-01,3.69182899766022e-02
1.03475385290558e+04	4.91575095621094e-01,3.68952665292316e-02
1.03547133825405e+04	4.91586179045473e-01,3.68722540791911e-02
1.03618932109785e+04	4.91597248661412e-01,3.68492526281417e-02
1.03690780178196e+04	4.91608304484105e-01,3.68262621774257e-02
1.03762678065157e+04	4.91619346528700e-01,3.68032827286133e-02
1.03834625805211e+04	4.91630374810338e-01,3.67803142832294e-02
1.03906623432926e+04	4.91641389344166e-01,3.67573568426510e-02
1.03978670982894e+04	4.91652390145318e-01,3.67344104082784e-02
1.04050768489729e+04	4.91663377228892e-01,3.67114749816371e-02
1.04122915988072e+04	4.91674350610015e-01,3.66885505639684e-02
1.04195113512585e+04	4.91685310303763e-01,3.66656371567756e-02
1.04267361097957e+04	4.91696256325220e-01,3.66427347614146e-02
1.04339658778899e+04	4.91707188689455e-01,3.66198433792300e-02
1.04412006590146e+04	4.91718107411534e-01,3.65969630115210e-02
1.04484404566459e+04	4.91729012506507e-01,3.65740936595761e-02
1.04556852742620e+04	4.91739903989385e-01,3.65512353248776e-02
1.04629351153439e+04	4.91750781875226e-01,3.65283880084867e-02
1.04701899833746e+04	4.91761646179015e-01,3.65055517118638e-02
1.04774498818400e+04	4.91772496915771e-01,3.64827264361506e-02
1.04847148142278e+04	4.91783334100480e-01,3.64599121826146e-02
1.04919847840288e+04	4.91794157748120e-01,3.64371089524782e-02
1.04992597947356e+04	4.91804967873655e-01,3.64143167469868e-02
1.05065398498436e+04	4.91815764492045e-01,3.63915355673068e-02
1.05138249528506e+04	4.91826547618241e-01,3.63687654145592e-02
1.05211151072567e+04	4.91837317267166e-01,3.63460062899912e-02
1.05284103165644e+04	4.91848073453757e-01,3.63232581946334e-02
1.05357105842789e+04	4.91858816192896e-01,3.63005211298139e-02
1.05430159139074e+04	4.91869545499502e-01,3.62777950965074e-02
1.05503263089599e+04	4.91880261388463e-01,3.62550800958151e-02
1.05576417729486e+04	4.91890963874654e-01,3.62323761288267e-02
1.05649623093884e+04	4.91901652972937e-01,3.62096831966215e-02
1.05722879217964e+04	4.91912328698158e-01,3.61870013003022e-02
1.05796186136922e+04	4.91922991065166e-01,3.61643304408578e-02
1.05869543885978e+04	4.91933640088793e-01,3.61416706193010e-02
1.05942952500377e+04	4.91944275783857e-01,3.61190218366335e-02
1.06016412015390e+04	4.91954898165161e-01,3.60963840938805e-02
1.06089922466309e+04	4.91965507247510e-01,3.60737573919540e-02
1.06163483888454e+04	4.91976103045677e-01,3.60511417318918e-02
1.06237096317166e+04	4.91986685574432e-01,3.60285371146527e-02
1.06310759787813e+04	4.91997254848548e-01,3.60059435410822e-02
1.06384474335787e+04	4.92007810882778e-01,3.59833610120835e-02
1.06458239996505e+04	4.92018353691840e-01,3.59607895286858e-02
1.06532056805407e+04	4.92028883290471e-01,3.59382290917025e-02
1.06605924797959e+04	4.92039399693396e-01,3.59156797019363e-02
1.06679844009651e+04	4.92049902915304e-01,3.58931413603505e-02
1.06753814475997e+04	4.92060392970903e-01,3.58706140676577e-02
1.06827836232537e+04	4.92070869874847e-01,3.58480978248686e-02
1.06901909314835e+04	4.92081333641838e-01,3.58255926325720e-02
1.06976033758480e+04	4.92091784286500e-01,3.58030984917914e-02
1.07050209599085e+04	4.92102221823509e-01,3.57806154030946e-02
1.07124436872288e+04	4.92112646267484e-01,3.57581433673469e-02
1.07198715613751e+04	4.92123057633044e-01,3.57356823853346e-02
1.07273045859162e+04	4.92133455934808e-01,3.57132324577308e-02
1.07347427644234e+04	4.92143841187379e-01,3.56907935852322e-02
1.07421861004703e+04	4.92154213405328e-01,3.56683657686620e-02
1.07496345976330e+04	4.92164572603248e-01,3.56459490085933e-02
1.07570882594904e+04	4.92174918795706e-01,3.56235433056913e-02
1.07645470896234e+04	4.92185251997232e-01,3.56011486607820e-02
1.07720110916157e+04	4.92195572222392e-01,3.55787650743385e-02
1.07794802690534e+04	4.92205879485705e-01,3.55563925470630e-02
1.07869546255251e+04	4.92216173801690e-01,3.55340310795791e-02
1.07944341646219e+04	4.92226455184862e-01,3.55116806724311e-02
1.08019188899373e+04	4.92236723649704e-01,3.54893413262903e-02
1.08094088050674e+04	4.92246979210716e-01,3.54670130416116e-02
1.08169039136107e+04	4.92257221882349e-01,3.54446958191141e-02
1.08244042191683e+04	4.92267451679078e-01,3.54223896592319e-02
1.08319097253438e+04	4.92277668615342e-01,3.54000945625606e-02
1.08394204357432e+04	4.92287872705594e-01,3.53778105295136e-02
1.08469363539750e+04	4.92298063964240e-01,3.53555375607343e-02
1.08544574836502e+04	4.92308242405705e-01,3.53332756566157e-02
1.08619838283825e+04	4.92318408044397e-01,3.53110248176089e-02
1.08695153917878e+04	4.92328560894687e-01,3.52887850442919e-02
1.08770521774848e+04	4.92338700970978e-01,3.52665563369584e-02
1.08845941890945e+04	4.92348828287624e-01,3.52443386961316e-02
1.08921414302405e+04	4.92358942858980e-01,3.52221321222215e-02
1.08996939045489e+04	4.92369044699396e-01,3.51999366155938e-02
1.09072516156483e+04	4.92379133823200e-01,3.51777521766725e-02
1.09148145671698e+04	4.92389210244711e-01,3.51555788058370e-02
1.09223827627471e+04	4.92399273978248e-01,3.51334165033880e-02
1.09299562060163e+04	4.92409325038090e-01,3.51112652697873e-02
1.09375349006161e+04	4.92419363438537e-01,3.50891251052811e-02
1.09451188501877e+04	4.92429389193869e-01,3.50669960101395e-02
1.09527080583749e+04	4.92439402318330e-01,3.50448779847939e-02
1.09603025288239e+04	4.92449402826192e-01,3.50227710293912e-02
1.09679022651835e+04	4.92459390731679e-01,3.50006751443086e-02
1.09755072711049e+04	4.92469366049015e-01,3.49785903298441e-02
1.09831175502422e+04	4.92479328792427e-01,3.49565165861487e-02
1.09907331062516e+04	4.92489278976116e-01,3.49344539135004e-02
1.09983539427920e+04	4.92499216614274e-01,3.49124023120986e-02
1.10059800635250e+04	4.92509141721083e-01,3.48903617821670e-02
1.10136114721144e+04	4.92519054310707e-01,3.48683323239191e-02
1.10212481722269e+04	4.92528954397306e-01,3.48463139375241e-02
1.10288901675316e+04	4.92538841995026e-01,3.48243066231413e-02
1.10365374616999e+04	4.92548717118015e-01,3.48023103808169e-02
1.10441900584061e+04	4.92558579780364e-01,3.47803252109305e-02
1.10518479613270e+04	4.92568429996210e-01,3.47583511134053e-02
1.10595111741417e+04	4.92578267779641e-01,3.47363880884292e-02
1.10671797005322e+04	4.92588093144740e-01,3.47144361361460e-02
1.10748535441826e+04	4.92597906105593e-01,3.46924952565520e-02
1.10825327087801e+04	4.92607706676261e-01,3.46705654497368e-02
1.10902171980140e+04	4.92617494870794e-01,3.46486467157798e-02
1.10979070155764e+04	4.92627270703234e-01,3.46267390547165e-02
1.11056021651619e+04	4.92637034187605e-01,3.46048424666066e-02
1.11133026504676e+04	4.92646785337929e-01,3.45829569514313e-02
1.11210084751933e+04	4.92656524168206e-01,3.45610825092308e-02
1.11287196430413e+04	4.92666250692435e-01,3.45392191399665e-02
1.11364361577163e+04	4.92675964924605e-01,3.45173668435558e-02
1.11441580229259e+04	4.92685666878665e-01,3.44955256201123e-02
1.11518852423800e+04	4.92695356568587e-01,3.44736954694993e-02
1.11596178197912e+04	4.92705034008318e-01,3.44518763916392e-02
1.11673557588747e+04	4.92714699211787e-01,3.44300683865131e-02
1.11750990633481e+04	4.92724352192923e-01,3.44082714539894e-02
1.11828477369317e+04	4.92733992965632e-01,3.43864855939953e-02
1.11906017833484e+04	4.92743621543815e-01,3.43647108064142e-02
1.11983612063237e+04	4.92753237941365e-01,3.43429470910852e-02
1.12061260095856e+04	4.92762842172153e-01,3.43211944479064e-02
1.12138961968648e+04	4.92772434250042e-01,3.42994528767318e-02
1.12216717718944e+04	4.92782014188893e-01,3.42777223773372e-02
1.12294527384102e+04	4.92791582002535e-01,3.42560029496259e-02
1.12372391001507e+04	4.92801137704806e-01,3.42342945933544e-02
1.12450308608567e+04	4.92810681309524e-01,3.42125973083035e-02
1.12528280242720e+04	4.92820212830483e-01,3.41909110943477e-02
1.12606305941426e+04	4.92829732281492e-01,3.41692359511459e-02
1.12684385742173e+04	4.92839239676320e-01,3.41475718785531e-02
1.12762519682475e+04	4.92848735028747e-01,3.41259188762432e-02
1.12840707799872e+04	4.92858218352537e-01,3.41042769439148e-02
1.12918950131929e+04	4.92867689661421e-01,3.40826460813944e-02
1.12997246716239e+04	4.92877148969144e-01,3.40610262883271e-02
1.13075597590418e+04	4.92886596289428e-01,3.40394175644171e-02
1.13154002792111e+04	4.92896031635982e-01,3.40178199093593e-02
1.13232462358988e+04	4.92905455022509e-01,3.39962333228043e-02
1.13310976328745e+04	4.92914866462704e-01,3.39746578043593e-02
1.13389544739104e+04	4.92924265970226e-01,3.39530933537934e-02
1.13468167627814e+04	4.92933653558751e-01,3.39315399706604e-02
1.13546845032649e+04	4.92943029241937e-01,3.39099976545387e-02
1.13625576991410e+04	4.92952393033417e-01,3.38884664051005e-02
1.13704363541924e+04	4.92961744946810e-01,3.38669462220085e-02
1.13783204722045e+04	4.92971084995757e-01,3.38454371046754e-02
1.13862100569652e+04	4.92980413193854e-01,3.38239390527450e-02
1.13941051122650e+04	4.92989729554685e-01,3.38024520658519e-02
1.14020056418971e+04	4.92999034091854e-01,3.37809761433803e-02
1.14099116496575e+04	4.93008326818907e-01,3.37595112850493e-02
1.14178231393445e+04	4.93017607749422e-01,3.37380574902243e-02
1.14257401147593e+04	4.93026876896931e-01,3.37166147585368e-02
1.14336625797056e+04	4.93036134274980e-01,3.36951830894026e-02
1.14415905379897e+04	4.93045379897098e-01,3.36737624822622e-02
1.14495239934208e+04	4.93054613776789e-01,3.36523529366505e-02
1.14574629498103e+04	4.93063835927543e-01,3.36309544520925e-02
1.14654074109727e+04	4.93073046362850e-01,3.36095670280357e-02
1.14733573807249e+04	4.93082245096213e-01,3.35881906637115e-02
1.14813128628864e+04	4.93091432141069e-01,3.35668253587550e-02
1.14892738612794e+04	4.93100607510882e-01,3.35454711124825e-02
1.14972403797290e+04	4.93109771219095e-01,3.35241279243041e-02
1.15052124220626e+04	4.93118923279128e-01,3.35027957936553e-02
1.15131899921104e+04	4.93128063704403e-01,3.34814747198932e-02
1.15211730937052e+04	4.93137192508332e-01,3.34601647023318e-02
1.15291617306826e+04	4.93146309704306e-01,3.34388657403442e-02
1.15371559068807e+04	4.93155415305706e-01,3.34175778332948e-02
1.15451556261404e+04	4.93164509325906e-01,3.33963009804696e-02
1.15531608923051e+04	4.93173591778253e-01,3.33750351812834e-02
1.15611717092210e+04	4.93182662676113e-01,3.33537804349008e-02
1.15691880807369e+04	4.93191722032808e-01,3.33325367407182e-02
1.15772100107044e+04	4.93200769861664e-01,3.33113040979853e-02
1.15852375029774e+04	4.93209806175994e-01,3.32900825059771e-02
1.15932705614130e+04	4.93218830989101e-01,3.32688719639249e-02
1.16013091898706e+04	4.93227844314263e-01,3.32476724711544e-02
1.16093533922124e+04	4.93236846164778e-01,3.32264840267414e-02
1.16174031723032e+04	4.93245836553885e-01,3.32053066300964e-02
1.16254585340106e+04	4.93254815494858e-01,3.31841402802771e-02
1.16335194812049e+04	4.93263783000918e-01,3.31629849766418e-02
1.16415860177588e+04	4.93272739085309e-01,3.31418407182644e-02
1.16496581475481e+04	4.93281683761246e-01,3.31207075043475e-02
1.16577358744510e+04	4.93290617041940e-01,3.30995853340159e-02
1.16658192023484e+04	4.93299538940577e-01,3.30784742064886e-02
1.16739081351240e+04	4.93308449470354e-01,3.30573741208035e-02
1.16820026766643e+04	4.93317348644413e-01,3.30362850762996e-02
1.16901028308581e+04	4.93326236475936e-01,3.30152070719281e-02
1.16982086015973e+04	4.93335112978066e-01,3.29941401068378e-02
1.17063199927763e+04	4.93343978163940e-01,3.29730841800999e-02
1.17144370082922e+04	4.93352832046678e-01,3.29520392908453e-02
1.17225596520450e+04	4.93361674639394e-01,3.29310054381274e-02
1.17306879279371e+04	4.93370505955177e-01,3.29099826210939e-02
1.17388218398737e+04	4.93379326007146e-01,3.28889708385737e-02
1.17469613917630e+04	4.93388134808338e-01,3.28679700899035e-02
1.17551065875154e+04	4.93396932371847e-01,3.28469803738945e-02
1.17632574310445e+04	4.93405718710719e-01,3.28260016896246e-02
1.17714139262663e+04	4.93414493837991e-01,3.28050340361286e-02
1.17795760770996e+04	4.93423257766696e-01,3.27840774123978e-02
1.17877438874660e+04	4.93432010509850e-01,3.27631318174148e-02
1.17959173612897e+04	4.93440752080461e-01,3.27421972501537e-02
1.18040965024977e+04	4.93449482491527e-01,3.27212737095448e-02
1.18122813150196e+04	4.93458201756018e-01,3.27003611946481e-02
1.18204718027879e+04	4.93466909886926e-01,3.26794597042388e-02
1.18286679697377e+04	4.93475606897192e-01,3.26585692373936e-02
1.18368698198070e+04	4.93484292799776e-01,3.26376897929394e-02
1.18450773569362e+04	4.93492967607604e-01,3.26168213698664e-02
1.18532905850688e+04	4.93501631333605e-01,3.25959639670187e-02
1.18615095081508e+04	4.93510283990692e-01,3.25751175833002e-02
1.18697341301311e+04	4.93518925591766e-01,3.25542822175720e-02
1.18779644549611e+04	4.93527556149711e-01,3.25334578687553e-02
1.18862004865951e+04	4.93536175677412e-01,3.25126445356249e-02
1.18944422289903e+04	4.93544784187720e-01,3.24918422171537e-02
1.19026896861062e+04	4.93553381693517e-01,3.24710509119614e-02
1.19109428619056e+04	4.93561968207622e-01,3.24502706190381e-02
1.19192017603535e+04	4.93570543742867e-01,3.24295013371930e-02
1.19274663854181e+04	4.93579108312071e-01,3.24087430652270e-02
1.19357367410701e+04	4.93587661928049e-01,3.23879958018631e-02
