Freq.	V(rl)
5.78860500535154e+03	4.83111239706911e-02,-1.17569390510988e-01
5.79261875148808e+03	4.82538966386406e-02,-1.17511486008726e-01
5.79663528070587e+03	4.81967256171733e-02,-1.17453582137364e-01
5.80065459493467e+03	4.81396108780683e-02,-1.17395678951483e-01
5.80467669610556e+03	4.80825523930639e-02,-1.17337776505577e-01
5.80870158615097e+03	4.80255501338395e-02,-1.17279874854062e-01
5.81272926700468e+03	4.79686040720112e-02,-1.17221974051276e-01
5.81675974060180e+03	4.79117141791590e-02,-1.17164074151471e-01
5.82079300887878e+03	4.78548804268076e-02,-1.17106175208815e-01
5.82482907377341e+03	4.77981027864271e-02,-1.17048277277399e-01
5.82886793722484e+03	4.77413812294253e-02,-1.16990380411238e-01
5.83290960117355e+03	4.76847157271817e-02,-1.16932484664251e-01
5.83695406756137e+03	4.76281062510065e-02,-1.16874590090288e-01
5.84100133833148e+03	4.75715527721709e-02,-1.16816696743108e-01
5.84505141542840e+03	4.75150552618919e-02,-1.16758804676393e-01
5.84910430079799e+03	4.74586136913215e-02,-1.16700913943749e-01
5.85315999638750e+03	4.74022280315880e-02,-1.16643024598688e-01
5.85721850414547e+03	4.73458982537438e-02,-1.16585136694652e-01
5.86127982602184e+03	4.72896243288143e-02,-1.16527250284991e-01
5.86534396396788e+03	4.72334062277603e-02,-1.16469365422981e-01
5.86941091993622e+03	4.71772439214899e-02,-1.16411482161816e-01
5.87348069588084e+03	4.71211373808806e-02,-1.16353600554600e-01
5.87755329375707e+03	4.70650865767350e-02,-1.16295720654370e-01
5.88162871552161e+03	4.70090914798256e-02,-1.16237842514069e-01
5.88570696313251e+03	4.69531520608728e-02,-1.16179966186562e-01
5.88978803854917e+03	4.68972682905558e-02,-1.16122091724626e-01
5.89387194373236e+03	4.68414401394758e-02,-1.16064219180974e-01
5.89795868064420e+03	4.67856675782124e-02,-1.16006348608223e-01
5.90204825124818e+03	4.67299505772969e-02,-1.15948480058907e-01
5.90614065750914e+03	4.66742891072019e-02,-1.15890613585486e-01
5.91023590139330e+03	4.66186831383563e-02,-1.15832749240334e-01
5.91433398486822e+03	4.65631326411377e-02,-1.15774887075747e-01
5.91843490990284e+03	4.65076375858840e-02,-1.15717027143935e-01
5.92253867846747e+03	4.64521979428825e-02,-1.15659169497027e-01
5.92664529253377e+03	4.63968136823696e-02,-1.15601314187072e-01
5.93075475407477e+03	4.63414847745391e-02,-1.15543461266038e-01
5.93486706506489e+03	4.62862111895379e-02,-1.15485610785809e-01
5.93898222747989e+03	4.62309928974594e-02,-1.15427762798191e-01
5.94310024329691e+03	4.61758298683655e-02,-1.15369917354900e-01
5.94722111449447e+03	4.61207220722609e-02,-1.15312074507579e-01
5.95134484305246e+03	4.60656694791008e-02,-1.15254234307789e-01
5.95547143095213e+03	4.60106720588021e-02,-1.15196396807005e-01
5.95960088017611e+03	4.59557297812324e-02,-1.15138562056623e-01
5.96373319270841e+03	4.59008426162213e-02,-1.15080730107953e-01
5.96786837053441e+03	4.58460105335460e-02,-1.15022901012228e-01
5.97200641564087e+03	4.57912335029347e-02,-1.14965074820601e-01
5.97614733001593e+03	4.57365114940857e-02,-1.14907251584135e-01
5.98029111564909e+03	4.56818444766265e-02,-1.14849431353826e-01
5.98443777453127e+03	4.56272324201736e-02,-1.14791614180569e-01
5.98858730865472e+03	4.55726752942692e-02,-1.14733800115195e-01
5.99273972001311e+03	4.55181730684300e-02,-1.14675989208443e-01
5.99689501060148e+03	4.54637257121250e-02,-1.14618181510970e-01
6.00105318241624e+03	4.54093331947641e-02,-1.14560377073364e-01
6.00521423745521e+03	4.53549954857363e-02,-1.14502575946115e-01
6.00937817771758e+03	4.53007125543679e-02,-1.14444778179644e-01
6.01354500520391e+03	4.52464843699680e-02,-1.14386983824276e-01
6.01771472191619e+03	4.51923109017618e-02,-1.14329192930276e-01
6.02188732985775e+03	4.51381921189794e-02,-1.14271405547802e-01
6.02606283103335e+03	4.50841279907637e-02,-1.14213621726954e-01
6.03024122744911e+03	4.50301184862441e-02,-1.14155841517734e-01
6.03442252111256e+03	4.49761635744931e-02,-1.14098064970072e-01
6.03860671403261e+03	4.49222632245515e-02,-1.14040292133810e-01
6.04279380821958e+03	4.48684174054105e-02,-1.13982523058712e-01
6.04698380568516e+03	4.48146260860193e-02,-1.13924757794461e-01
6.05117670844245e+03	4.47608892352886e-02,-1.13866996390656e-01
6.05537251850594e+03	4.47072068220840e-02,-1.13809238896818e-01
6.05957123789153e+03	4.46535788152365e-02,-1.13751485362382e-01
6.06377286861650e+03	4.46000051835209e-02,-1.13693735836708e-01
6.06797741269954e+03	4.45464858956967e-02,-1.13635990369064e-01
6.07218487216073e+03	4.44930209204490e-02,-1.13578249008652e-01
6.07639524902155e+03	4.44396102264512e-02,-1.13520511804577e-01
6.08060854530491e+03	4.43862537823250e-02,-1.13462778805869e-01
6.08482476303509e+03	4.43329515566477e-02,-1.13405050061481e-01
6.08904390423778e+03	4.42797035179561e-02,-1.13347325620281e-01
6.09326597094008e+03	4.42265096347576e-02,-1.13289605531052e-01
6.09749096517050e+03	4.41733698755049e-02,-1.13231889842503e-01
6.10171888895895e+03	4.41202842086324e-02,-1.13174178603252e-01
6.10594974433674e+03	4.40672526025091e-02,-1.13116471861846e-01
6.11018353333661e+03	4.40142750254826e-02,-1.13058769666744e-01
6.11442025799270e+03	4.39613514458499e-02,-1.13001072066329e-01
6.11865992034054e+03	4.39084818318796e-02,-1.12943379108896e-01
6.12290252241710e+03	4.38556661517975e-02,-1.12885690842663e-01
6.12714806626075e+03	4.38029043737827e-02,-1.12828007315769e-01
6.13139655391127e+03	4.37501964659866e-02,-1.12770328576267e-01
6.13564798740986e+03	4.36975423965217e-02,-1.12712654672128e-01
6.13990236879914e+03	4.36449421334546e-02,-1.12654985651248e-01
6.14415970012313e+03	4.35923956448135e-02,-1.12597321561440e-01
6.14841998342729e+03	4.35399028985990e-02,-1.12539662450432e-01
6.15268322075848e+03	4.34874638627665e-02,-1.12482008365872e-01
6.15694941416499e+03	4.34350785052406e-02,-1.12424359355328e-01
6.16121856569651e+03	4.33827467938971e-02,-1.12366715466288e-01
6.16549067740419e+03	4.33304686965777e-02,-1.12309076746161e-01
6.16976575134056e+03	4.32782441810940e-02,-1.12251443242270e-01
6.17404378955960e+03	4.32260732152164e-02,-1.12193815001858e-01
6.17832479411670e+03	4.31739557666855e-02,-1.12136192072085e-01
6.18260876706869e+03	4.31218918031793e-02,-1.12078574500044e-01
6.18689571047382e+03	4.30698812923825e-02,-1.12020962332722e-01
6.19118562639176e+03	4.30179242019067e-02,-1.11963355617048e-01
6.19547851688361e+03	4.29660204993415e-02,-1.11905754399859e-01
6.19977438401190e+03	4.29141701522362e-02,-1.11848158727916e-01
6.20407322984061e+03	4.28623731281185e-02,-1.11790568647891e-01
6.20837505643511e+03	4.28106293944618e-02,-1.11732984206384e-01
6.21267986586224e+03	4.27589389187107e-02,-1.11675405449913e-01
6.21698766019026e+03	4.27073016682812e-02,-1.11617832424909e-01
6.22129844148885e+03	4.26557176105391e-02,-1.11560265177732e-01
6.22561221182915e+03	4.26041867128401e-02,-1.11502703754647e-01
6.22992897328373e+03	4.25527089424826e-02,-1.11445148201852e-01
6.23424872792657e+03	4.25012842667335e-02,-1.11387598565461e-01
6.23857147783312e+03	4.24499126528284e-02,-1.11330054891506e-01
6.24289722508027e+03	4.23985940679893e-02,-1.11272517225927e-01
6.24722597174632e+03	4.23473284793568e-02,-1.11214985614610e-01
6.25155771991103e+03	4.22961158540798e-02,-1.11157460103337e-01
6.25589247165562e+03	4.22449561592515e-02,-1.11099940737820e-01
6.26023022906272e+03	4.21938493619557e-02,-1.11042427563679e-01
6.26457099421642e+03	4.21427954292096e-02,-1.10984920626471e-01
6.26891476920226e+03	4.20917943280182e-02,-1.10927419971661e-01
6.27326155610721e+03	4.20408460253488e-02,-1.10869925644636e-01
6.27761135701970e+03	4.19899504881350e-02,-1.10812437690703e-01
6.28196417402962e+03	4.19391076832769e-02,-1.10754956155089e-01
6.28632000922827e+03	4.18883175776447e-02,-1.10697481082938e-01
6.29067886470844e+03	4.18375801380682e-02,-1.10640012519319e-01
6.29504074256435e+03	4.17868953313618e-02,-1.10582550509213e-01
6.29940564489168e+03	4.17362631242857e-02,-1.10525095097529e-01
6.30377357378756e+03	4.16856834835849e-02,-1.10467646329090e-01
6.30814453135057e+03	4.16351563759719e-02,-1.10410204248638e-01
6.31251851968075e+03	4.15846817681121e-02,-1.10352768900841e-01
6.31689554087961e+03	4.15342596266532e-02,-1.10295340330283e-01
6.32127559705009e+03	4.14838899182066e-02,-1.10237918581468e-01
6.32565869029660e+03	4.14335726093628e-02,-1.10180503698816e-01
6.33004482272502e+03	4.13833076666621e-02,-1.10123095726674e-01
6.33443399644267e+03	4.13330950566203e-02,-1.10065694709310e-01
6.33882621355835e+03	4.12829347457357e-02,-1.10008300690901e-01
6.34322147618231e+03	4.12328267004718e-02,-1.09950913715549e-01
6.34761978642626e+03	4.11827708872354e-02,-1.09893533827287e-01
6.35202114640340e+03	4.11327672724343e-02,-1.09836161070055e-01
6.35642555822837e+03	4.10828158224418e-02,-1.09778795487714e-01
6.36083302401727e+03	4.10329165035858e-02,-1.09721437124051e-01
6.36524354588769e+03	4.09830692821777e-02,-1.09664086022770e-01
6.36965712595868e+03	4.09332741244949e-02,-1.09606742227495e-01
6.37407376635076e+03	4.08835309967839e-02,-1.09549405781770e-01
6.37849346918592e+03	4.08338398652612e-02,-1.09492076729064e-01
6.38291623658760e+03	4.07842006961166e-02,-1.09434755112759e-01
6.38734207068075e+03	4.07346134555167e-02,-1.09377440976160e-01
6.39177097359178e+03	4.06850781095877e-02,-1.09320134362494e-01
6.39620294744855e+03	4.06355946244295e-02,-1.09262835314910e-01
6.40063799438044e+03	4.05861629661160e-02,-1.09205543876474e-01
6.40507611651826e+03	4.05367831006986e-02,-1.09148260090171e-01
6.40951731599433e+03	4.04874549941887e-02,-1.09090983998912e-01
6.41396159494243e+03	4.04381786125828e-02,-1.09033715645521e-01
6.41840895549784e+03	4.03889539218269e-02,-1.08976455072755e-01
6.42285939979730e+03	4.03397808878665e-02,-1.08919202323278e-01
6.42731292997904e+03	4.02906594766077e-02,-1.08861957439679e-01
6.43176954818277e+03	4.02415896539172e-02,-1.08804720464475e-01
6.43622925654969e+03	4.01925713856546e-02,-1.08747491440094e-01
6.44069205722247e+03	4.01436046376370e-02,-1.08690270408891e-01
6.44515795234529e+03	4.00946893756707e-02,-1.08633057413135e-01
6.44962694406380e+03	4.00458255655166e-02,-1.08575852495023e-01
6.45409903452514e+03	3.99970131729179e-02,-1.08518655696671e-01
6.45857422587793e+03	3.99482521635831e-02,-1.08461467060117e-01
6.46305252027231e+03	3.98995425032180e-02,-1.08404286627312e-01
6.46753391985986e+03	3.98508841574721e-02,-1.08347114440139e-01
6.47201842679371e+03	3.98022770919820e-02,-1.08289950540398e-01
6.47650604322844e+03	3.97537212723641e-02,-1.08232794969805e-01
6.48099677132014e+03	3.97052166642006e-02,-1.08175647770004e-01
6.48549061322640e+03	3.96567632330501e-02,-1.08118508982557e-01
6.48998757110630e+03	3.96083609444445e-02,-1.08061378648948e-01
6.49448764712041e+03	3.95600097638927e-02,-1.08004256810581e-01
6.49899084343081e+03	3.95117096568837e-02,-1.07947143508780e-01
6.50349716220107e+03	3.94634605888593e-02,-1.07890038784799e-01
6.50800660559627e+03	3.94152625252630e-02,-1.07832942679802e-01
6.51251917578298e+03	3.93671154315017e-02,-1.07775855234880e-01
6.51703487492929e+03	3.93190192729597e-02,-1.07718776491043e-01
6.52155370520476e+03	3.92709740149814e-02,-1.07661706489231e-01
6.52607566878050e+03	3.92229796229137e-02,-1.07604645270292e-01
6.53060076782909e+03	3.91750360620637e-02,-1.07547592875003e-01
6.53512900452462e+03	3.91271432977167e-02,-1.07490549344064e-01
6.53966038104270e+03	3.90793012951289e-02,-1.07433514718094e-01
6.54419489956046e+03	3.90315100195457e-02,-1.07376489037632e-01
6.54873256225649e+03	3.89837694361767e-02,-1.07319472343143e-01
6.55327337131096e+03	3.89360795102065e-02,-1.07262464675014e-01
6.55781732890549e+03	3.88884402068092e-02,-1.07205466073548e-01
6.56236443722325e+03	3.88408514911200e-02,-1.07148476578976e-01
6.56691469844890e+03	3.87933133282743e-02,-1.07091496231443e-01
6.57146811476865e+03	3.87458256833515e-02,-1.07034525071029e-01
6.57602468837017e+03	3.86983885214416e-02,-1.06977563137721e-01
6.58058442144271e+03	3.86510018075863e-02,-1.06920610471440e-01
6.58514731617700e+03	3.86036655068136e-02,-1.06863667112024e-01
6.58971337476528e+03	3.85563795841417e-02,-1.06806733099230e-01
6.59428259940134e+03	3.85091440045407e-02,-1.06749808472746e-01
6.59885499228048e+03	3.84619587329883e-02,-1.06692893272169e-01
6.60343055559952e+03	3.84148237344076e-02,-1.06635987537036e-01
6.60800929155679e+03	3.83677389737263e-02,-1.06579091306792e-01
6.61259120235218e+03	3.83207044158417e-02,-1.06522204620807e-01
6.61717629018706e+03	3.82737200256247e-02,-1.06465327518379e-01
6.62176455726436e+03	3.82267857679442e-02,-1.06408460038716e-01
6.62635600578853e+03	3.81799016076115e-02,-1.06351602220968e-01
6.63095063796554e+03	3.81330675094500e-02,-1.06294754104191e-01
6.63554845600290e+03	3.80862834382502e-02,-1.06237915727369e-01
6.64014946210964e+03	3.80395493587766e-02,-1.06181087129412e-01
6.64475365849632e+03	3.79928652357820e-02,-1.06124268349146e-01
6.64936104737506e+03	3.79462310339934e-02,-1.06067459425326e-01
6.65397163095949e+03	3.78996467181160e-02,-1.06010660396626e-01
6.65858541146476e+03	3.78531122528400e-02,-1.05953871301645e-01
6.66320239110759e+03	3.78066276028303e-02,-1.05897092178903e-01
6.66782257210623e+03	3.77601927327442e-02,-1.05840323066840e-01
6.67244595668044e+03	3.77138076072000e-02,-1.05783564003826e-01
6.67707254705155e+03	3.76674721908051e-02,-1.05726815028151e-01
6.68170234544242e+03	3.76211864481492e-02,-1.05670076178028e-01
6.68633535407744e+03	3.75749503438009e-02,-1.05613347491592e-01
6.69097157518257e+03	3.75287638423043e-02,-1.05556629006904e-01
6.69561101098529e+03	3.74826269082034e-02,-1.05499920761940e-01
6.70025366371462e+03	3.74365395059972e-02,-1.05443222794612e-01
6.70489953560115e+03	3.73905016001746e-02,-1.05386535142748e-01
6.70954862887700e+03	3.73445131552248e-02,-1.05329857844094e-01
6.71420094577584e+03	3.72985741355889e-02,-1.05273190936332e-01
6.71885648853289e+03	3.72526845057086e-02,-1.05216534457058e-01
6.72351525938492e+03	3.72068442299985e-02,-1.05159888443796e-01
6.72817726057024e+03	3.71610532728602e-02,-1.05103252933990e-01
6.73284249432874e+03	3.71153115986720e-02,-1.05046627965013e-01
6.73751096290184e+03	3.70696191718064e-02,-1.04990013574152e-01
6.74218266853252e+03	3.70239759565919e-02,-1.04933409798633e-01
6.74685761346531e+03	3.69783819173758e-02,-1.04876816675588e-01
6.75153579994630e+03	3.69328370184582e-02,-1.04820234242085e-01
6.75621723022315e+03	3.68873412241271e-02,-1.04763662535116e-01
6.76090190654506e+03	3.68418944986684e-02,-1.04707101591587e-01
6.76558983116280e+03	3.67964968063389e-02,-1.04650551448337e-01
6.77028100632869e+03	3.67511481113661e-02,-1.04594012142130e-01
6.77497543429662e+03	3.67058483779899e-02,-1.04537483709646e-01
6.77967311732206e+03	3.66605975704178e-02,-1.04480966187492e-01
6.78437405766200e+03	3.66153956528317e-02,-1.04424459612204e-01
6.78907825757505e+03	3.65702425894092e-02,-1.04367964020239e-01
6.79378571932133e+03	3.65251383443131e-02,-1.04311479447976e-01
6.79849644516257e+03	3.64800828816777e-02,-1.04255005931723e-01
6.80321043736204e+03	3.64350761656329e-02,-1.04198543507709e-01
6.80792769818461e+03	3.63901181602841e-02,-1.04142092212089e-01
6.81264822989668e+03	3.63452088297293e-02,-1.04085652080941e-01
6.81737203476627e+03	3.63003481380452e-02,-1.04029223150269e-01
6.82209911506292e+03	3.62555360492980e-02,-1.03972805455999e-01
6.82682947305779e+03	3.62107725275263e-02,-1.03916399033987e-01
6.83156311102359e+03	3.61660575367719e-02,-1.03860003920007e-01
6.83630003123460e+03	3.61213910410424e-02,-1.03803620149764e-01
6.84104023596670e+03	3.60767730043454e-02,-1.03747247758882e-01
6.84578372749733e+03	3.60322033906615e-02,-1.03690886782917e-01
6.85053050810551e+03	3.59876821639647e-02,-1.03634537257343e-01
6.85528058007186e+03	3.59432092882123e-02,-1.03578199217563e-01
6.86003394567856e+03	3.58987847273417e-02,-1.03521872698905e-01
6.86479060720937e+03	3.58544084452876e-02,-1.03465557736618e-01
6.86955056694965e+03	3.58100804059648e-02,-1.03409254365879e-01
6.87431382718634e+03	3.57658005732687e-02,-1.03352962621792e-01
6.87908039020795e+03	3.57215689110855e-02,-1.03296682539384e-01
6.88385025830461e+03	3.56773853832817e-02,-1.03240414153610e-01
6.88862343376800e+03	3.56332499537187e-02,-1.03184157499347e-01
6.89339991889141e+03	3.55891625862417e-02,-1.03127912611397e-01
6.89817971596973e+03	3.55451232446739e-02,-1.03071679524493e-01
6.90296282729941e+03	3.55011318928432e-02,-1.03015458273285e-01
6.90774925517852e+03	3.54571884945452e-02,-1.02959248892357e-01
6.91253900190671e+03	3.54132930135670e-02,-1.02903051416216e-01
6.91733206978523e+03	3.53694454136979e-02,-1.02846865879289e-01
6.92212846111693e+03	3.53256456586879e-02,-1.02790692315940e-01
6.92692817820624e+03	3.52818937123030e-02,-1.02734530760445e-01
6.93173122335921e+03	3.52381895382705e-02,-1.02678381247019e-01
6.93653759888346e+03	3.51945331003203e-02,-1.02622243809796e-01
6.94134730708825e+03	3.51509243621640e-02,-1.02566118482838e-01
6.94616035028440e+03	3.51073632875092e-02,-1.02510005300130e-01
6.95097673078437e+03	3.50638498400456e-02,-1.02453904295584e-01
6.95579645090218e+03	3.50203839834352e-02,-1.02397815503047e-01
6.96061951295350e+03	3.49769656813566e-02,-1.02341738956280e-01
6.96544591925558e+03	3.49335948974673e-02,-1.02285674688973e-01
6.97027567212728e+03	3.48902715953944e-02,-1.02229622734750e-01
6.97510877388906e+03	3.48469957387847e-02,-1.02173583127150e-01
6.97994522686301e+03	3.48037672912379e-02,-1.02117555899652e-01
6.98478503337282e+03	3.47605862163804e-02,-1.02061541085646e-01
6.98962819574378e+03	3.47174524777918e-02,-1.02005538718465e-01
6.99447471630281e+03	3.46743660390719e-02,-1.01949548831352e-01
6.99932459737843e+03	3.46313268637769e-02,-1.01893571457493e-01
7.00417784130079e+03	3.45883349154873e-02,-1.01837606629987e-01
7.00903445040163e+03	3.45453901577400e-02,-1.01781654381871e-01
7.01389442701434e+03	3.45024925540964e-02,-1.01725714746095e-01
7.01875777347390e+03	3.44596420680712e-02,-1.01669787755553e-01
7.02362449211691e+03	3.44168386631836e-02,-1.01613873443058e-01
7.02849458528162e+03	3.43740823029603e-02,-1.01557971841341e-01
7.03336805530787e+03	3.43313729508921e-02,-1.01502082983075e-01
7.03824490453714e+03	3.42887105704575e-02,-1.01446206900859e-01
7.04312513531252e+03	3.42460951251631e-02,-1.01390343627202e-01
7.04800874997873e+03	3.42035265784632e-02,-1.01334493194561e-01
7.05289575088213e+03	3.41610048938135e-02,-1.01278655635314e-01
7.05778614037068e+03	3.41185300346781e-02,-1.01222830981758e-01
7.06267992079399e+03	3.40761019644925e-02,-1.01167019266129e-01
7.06757709450329e+03	3.40337206466940e-02,-1.01111220520581e-01
7.07247766385144e+03	3.39913860446983e-02,-1.01055434777206e-01
7.07738163119293e+03	3.39490981219331e-02,-1.00999662068011e-01
7.08228899888390e+03	3.39068568417880e-02,-1.00943902424945e-01
7.08719976928210e+03	3.38646621676718e-02,-1.00888155879873e-01
